GF_ID,Year_approx,Year_exact,Month,Day,Lake_name,Glacier_name,GL_ID,LakeDB_ID,G_ID,Lat_lake,Lon_lake,Elev_lake,Lat_impact,Lon_impact,Elev_impact,Impact_type,Lake_type,Transboundary,Repeat,Region_RGI,Region_HiMAP,Country,Province,River_Basin,Driver_lake,Driver_GLOF,Mechanism,Area,Volume,Discharge_water,Discharge_solid,Impact,Lives_total,Lives_male,Lives_female,Lives_disabilities,Injured_total,Injured_male,Injured_female,Injured_disabilities,Displaced_total,Displaced_male,Displaced_female,Displaced_disabilities,Livestock,Residential_destroyed,Commerical_destroyed,Residential_damaged,Commerical_damaged,Infra,Agricultural,Hydropower,Econ_damage,Sat_evidence,Ref_scientific,Ref_scientific_full,Ref_other,Remarks
225,1971,1971,NA,NA,NA,NA,GL077441E34317N,"2, 3, 4",G077449E34305N,34.317,77.441,5145,34.195181,77.335314,3145,Observation,Moraine dammed,Y,N,14_2,10,India,Ladakh,Indus,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Ikeda, Narama and Gyalson, 2016)","Ikeda, N., Narama, C., Gyalson, S., 2016. Knowledge Sharing for Disaster Risk Reduction: Insights from a Glacier Lake Workshop in the Ladakh Region, Indian Himalayas. mred 36, 31NA40. https://doi.org/10.1659/MRD-JOURNAL-D-15-00035.1",NA,Visible traces in the valley below the ocurrence all the way to the village (Nimmoo) along the Indus
222,1971,1971,7,10,NA,Aksay,NULL,NA,G074556E42520N,42.528,74.5405,3637,42.552627,74.483331,2255,Deposit,Water pocket,N,Y,13_3,4,Kyrgyzstan,NA,Ala Archa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Veh et al., 2022)","Veh, G., LNAtzow, N., Kharlamova, V., Petrakov, D., Hugonnet, R., & Korup, O., 2022. Trends, breaks, and biases in the frequency of reported glacier lake outburst floods. Earth's Future, 10, e2021EF002426. https://doi.org/10.1029/2021EF002426",NA,NA
227,1972,1972,NA,NA,Chateboi,Chateboi,Ephemeral,NA,G073888E36780N,36.84573,73.89904,3680,NA,NA,NA,NA,Ice dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Gilgit,Glacier advance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Iturrizaga, 2004)","Iturrizaga, L., 2004. Ice-dammed lakes in the Hindukush-Karakoram Mountains (Pakistan): Geomorphological impacts of outbursts floods in the Karambar valley. Himalayan Journal of Sciences 2, 160NA161. https://doi.org/10.3126/hjs.v2i4.851",NA,NA
232,1972,1972,10,4,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,NA,Inylchek,NA,NA,Subglacial tunnel,NA,161000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Kingslake and Ng, 2013)","Kingslake, J., Ng, F., 2013. Quantifying the predictability of the timing of jNAkulhlaups from Merzbacher Lake, Kyrgyzstan. Journal of Glaciology 59, 805NA818. https://doi.org/10.3189/2013JoG12J165",NA,NA
230,1972,1972,8,23,Poge Co,NA,GL094725E31736N,"2, 3, 4",NULL,31.74,94.73,4520,NA,NA,NA,NA,Moraine dammed,N,N,13_9,19,China,TAR,Suo/Xibaxiaqu ,NA,Ice avalanche,NA,500000,1330000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Damaged few bridges,NA,NA,NA,NA,"(Cui et al., 2010; Veh et al., 2019)","Cui, P., Dang, C., Cheng, Z., Scott, K.M., 2010. Debris Flows Resulting From Glacial-Lake Outburst Floods in Tibet, China. Physical Geography 31, 508NA527. https://doi.org/10.2747/0272-3646.31.6.508; Veh, G., Korup, O., von Specht, S., Roessner, S., Walz, A., 2019. Unchanged frequency of moraine-dammed glacial lake outburst floods in the Himalaya. Nature Climate Change 9, 379NA383. https://doi.org/10.1038/s41558-019-0437-5",NA,NA
231,1972,1972,7,23,Bugyai,NA,GL094801E31772N,"2, 3",G094809E31774N,31.772396,94.80115,5200,NA,NA,NA,NA,Moraine dammed,Y,N,13_9,19,China,TAR,Nujiang,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Ding and Jingshi, 1992)","Ding, Y., Liu, J., 1992. Glacier lake outburst flood disasters in China. Annals of Glaciology, 16.",NA,NA
229,1972,1972,NA,NA,NA,Batura,Ephemeral,NA,G074581E36501N,36.510556,74.850591,2713,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bridge destroyed,NA,NA,NA,NA,"(Shi, 2003; Hewitt and Liu, 2010; Gao et al., 2021)","Shi, Y.F., 2003. An exploring innovative research case: recollection of the Batura Glacier expedition and research on restoring Karakorum Highway project. Journal of Glaciology and Geocryology 25, 479NA481; Hewitt, K., Liu, J., 2010. Ice-Dammed Lakes and Outburst Floods, Karakoram Himalaya: Historical Perspectives on Emerging Threats. Physical Geography 31, 528NA551. https://doi.org/10.2747/0272-3646.31.6.528; Gao, Y., Liu, S., Qi, M., Xie, F., Wu, K., Zhu, Y., 2021. Glacier-Related Hazards Along the International Karakoram Highway: Status and Future Perspectives. Front. Earth Sci. 0. https://doi.org/10.3389/feart.2021.611501",NA,NA
228,1972,1972,NA,NA,NA,Unna,NULL,NA,G074654E36075N,36.039,74.633,3312,36.012126,74.541862,2276,Observation,NA,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Bagrot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,+,NA,NA,NA,(This study),"Ashraf, A., Naz, R., Mustafa, N., Iqbal, M.B., Ahmad, B., Jawad, A., Ahmad. I., 2015. Updating GLOF Lake Inventory of Northern Pakistan and Establishment of Community Based Early Warning System in Bagrot and Bondo Gol Valleys. Technical Report. Islamabad, Pakistan: Pakistan Agricultural Research Council (PARC).","(Ashraf et al., 2015)","On 11th December 2012 a community exchange documented this event. Unna Glacial lake burst causing heavy flood in Boipher caused damage to natural forest and the settlements of Sat, Dar, Ghosonar, Chira and Bulchi villages."
233,1973,1973,7,20,Abdukagor,Medvezhiy ,NULL,NA,G072229E38652N,38.631723,72.146101,NA,NA,NA,NA,NA,Ice dammed,Y,Y,13_2,6,Tajikistan,NA,Vanch,NA,NA,Subglacial tunnel,NA,18000000,NA,1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Veh et al., 2022)","Veh, G., LNAtzow, N., Kharlamova, V., Petrakov, D., Hugonnet, R., & Korup, O., 2022. Trends, breaks, and biases in the frequency of reported glacier lake outburst floods. Earth's Future, 10, e2021EF002426. https://doi.org/10.1029/2021EF002426",NA,NA
242,1973,1973,9,4,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,NA,Inylchek,NA,NA,Subglacial tunnel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Kingslake and Ng, 2013)","Kingslake, J., Ng, F., 2013. Quantifying the predictability of the timing of jNAkulhlaups from Merzbacher Lake, Kyrgyzstan. Journal of Glaciology 59, 805NA818. https://doi.org/10.3189/2013JoG12J166",NA,NA
234,1973,1973,NA,NA,NA,Aksay,NULL,NA,G074556E42520N,42.528,74.5405,3637,42.552627,74.483331,2255,Deposit,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,NA,Ala Archa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zaginaev et al., 2019)","Zaginaev, V., Petrakov, D., Erokhin, S., Meleshko, A., Stoffel, M., Ballesteros-CNAnovas, J.A., 2019. Geomorphic control on regional glacier lake outburst flood and debris flow activity over northern Tien Shan. Global and Planetary Change 176, 50NA59. https://doi.org/10.1016/j.gloplacha.2019.03.003",NA,NA
236,1973,1973,7,15,Lake number 2 (Tuyuksu),Tuyuksu,GL077075E43064N,"3, 4",G077081E43044N,43.065,77.076,3374,43.147,77.062,1830,Deposit,Moraine dammed,N,Y,13_3,4,Kazakhstan,NA,Kishi Almatinka,NA,High temperatures; intense rainfall,NA,NA,224000,10000,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Narama, Severskiy and Yegorov, 2009, Medeu et al. 2022)","Narama, C., Severskiy, I., and Yegorov, A. 2009. Current state of glacier changes, glacial lakes, and outburst floods in the Ile Ala-Tau and Kungoy Ala-Too ranges, northern Tien Shan Mountains, Ann. Hokkaido Geogr., 84, 22NA32, https://doi.org/10.7886/hgs.84.35; Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999",NA,NA
237,1973,1973,7,16,Lake number 2 (Tuyuksu),Tuyuksu,GL077075E43064N,"3, 4",G077081E43044N,43.065,77.076,3374,43.147,77.062,1830,Deposit,Moraine dammed,N,Y,13_3,4,Kazakhstan,NA,Kishi Almatinka,NA,High temperatures; intense rainfall,NA,NA,500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Narama, Severskiy and Yegorov, 2009)","Narama, C., Severskiy, I., and Yegorov, A. 2009. Current state of glacier changes, glacial lakes, and outburst floods in the Ile Ala-Tau and Kungoy Ala-Too ranges, northern Tien Shan Mountains, Ann. Hokkaido Geogr., 84, 22NA32, https://doi.org/10.7886/hgs.84.32",NA,NA
235,1973,1973,NA,NA,NA,Batura ,Ephemeral,NA,G074581E36501N,36.510556,74.850591,2713,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Destroyed road subgrade, bridges and culverts",NA,NA,NA,NA,"(Shi and Zhang, 1978; Gao et al., 2021)","Shi, Y.F., Zhang, X.S., 1978. Historical variations in the advance and retreat of the Batura Glacier in the Karakoram mountains. Acta Geographica Sinica 33, 27NA40. https://doi.org/10.11821/xb197801002; Gao, Y., Liu, S., Qi, M., Xie, F., Wu, K., Zhu, Y., 2021. Glacier-Related Hazards Along the International Karakoram Highway: Status and Future Perspectives. Front. Earth Sci. 0. https://doi.org/10.3389/feart.2021.611501",NA,NA
238,1973,1973,7,15,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,NA,G077275E43137N,43.144,77.277,3380,NA,NA,NA,NA,Supraglacial,N,Y,13_3,4,Kazakhstan,NA,Srednii Talgar,NA,NA,Ice core thawing,NA,24000,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Medeu et al. 2022),"Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999",NA,NA
239,1973,1973,8,16,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,NA,G077275E43137N,43.144,77.277,3380,NA,NA,NA,NA,Supraglacial,N,Y,13_3,4,Kazakhstan,NA,Srednii Talgar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Medeu et al. 2022),"Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999",NA,NA
240,1973,1973,8,18,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,NA,G077275E43137N,43.144,77.277,3380,NA,NA,NA,NA,Supraglacial,N,Y,13_3,4,Kazakhstan,NA,Srednii Talgar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Medeu et al. 2022),"Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999",NA,NA
241,1973,1973,8,19,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,NA,G077275E43137N,43.144,77.277,3380,NA,NA,NA,NA,Supraglacial,N,Y,13_3,4,Kazakhstan,NA,Srednii Talgar,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Medeu et al. 2022),"Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999",NA,NA
252,1974,1974,8,8,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,NA,Inylchek,NA,NA,Subglacial tunnel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Kingslake and Ng, 2013)","Kingslake, J., Ng, F., 2013. Quantifying the predictability of the timing of jNAkulhlaups from Merzbacher Lake, Kyrgyzstan. Journal of Glaciology 59, 805NA818. https://doi.org/10.3189/2013JoG12J167",NA,NA
246,1974,1974,4,12,NA,Balt Bare,Ephemeral,NA,G074935E36339N,36.338551,74.931346,4244,36.363605,74.859477,2410,Observation,Landslide dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"(Wang et al., 1984)","Wang, W., Maohuan, H., Jinming, C., Miller, K.J., 1984. A surging advance of Balt Bare glacier, Karakoram Mountains., in: The International Karakoram Project. Cambridge University Press, pp. 76NA83.",NA,"April 12, 1974, an extensive mud-rock flow burst out from the Balt Bare valley above Shishkat Village through which the Karakoram Highway passes. The mud-rock flow, with tremendous force, swept away a house and a pedestrian."
243,1974,1974,7,10,NA,Topkaragay,GL074519E42490N,3,G074547E42486N,42.488,74.523,3680,42.58,74.481,2015,Deposit,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,NA,Ala Archa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zaginaev et al., 2019)","Zaginaev, V., Petrakov, D., Erokhin, S., Meleshko, A., Stoffel, M., Ballesteros-CNAnovas, J.A., 2019. Geomorphic control on regional glacier lake outburst flood and debris flow activity over northern Tien Shan. Global and Planetary Change 176, 50NA59. https://doi.org/10.1016/j.gloplacha.2019.03.003",NA,NA
247,1974,1974,6,14,Angy Say,No glacier,NULL,NA,G077155E41973N,41.997,77.152,3500,42.032215,77.05377,2340,Observation,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,NA,Tong,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Narama et al., 2010)","Narama, C., Duishonakunov, M., KNANAb, A., Daiyrov, M., Abdrakhmatov, K., 2010. The 24 July 2008 outburst flood at the western Zyndan glacier lake and recent regional changes in glacier lakes of the Teskey Ala-Too range, Tien Shan, Kyrgyzstan. Natural Hazards and Earth System Sciences 10, 647NA659. https://doi.org/10.5194/nhess-10-647-2010",NA,NA
251,1974,1974,7,6,Boge Co,NA,GL094304E32062N,2,NULL,32.061983,94.304445,5027,32.091566,94.319879,4690,Observation,Moraine dammed,N,N,13_9,19,China,TAR,Suo/Xibaxiaqu ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Damaged roads and wooden bridges,NA,NA,NA,NA,"(Wang et al., 2012)","Wang, X., Liu, S., Ding, Y., Guo, W., Jiang, Z., Lin, J., Han, Y., 2012. An approach for estimating the breach probabilities of moraine-dammed lakes in the Chinese Himalayas using remote-sensing data. Natural Hazards and Earth System Sciences 12, 3109NA3122",NA,NA
244,1974,1974,NA,NA,NA,Dubani,NULL,NA,G074629E35951N,35.93,74.609,4121,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Bagrot,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+,NA,NA,NA,NA,+,NA,NA,NA,(This study),"Ashraf, A., Naz, R., Mustafa, N., Iqbal, M.B., Ahmad, B., Jawad, A., Ahmad. I., 2015. Updating GLOF Lake Inventory of Northern Pakistan and Establishment of Community Based Early Warning System in Bagrot and Bondo Gol Valleys. Technical Report. Islamabad, Pakistan: Pakistan Agricultural Research Council (PARC).","(Ashraf et al., 2015)",On 11th December 2012 a community exchange documented this event. A huge damage occurred to natural forest as well as the settlements of Villages Taisote and Massingot.
245,1974,1974,NA,NA,NA,Batura ,Ephemeral,NA,G074581E36501N,36.510556,74.850591,2713,NA,NA,NA,NA,Supraglacial,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Goudie, 1981; Kreutzmann, 1994)","Goudie, A., 1981. Fearful Landscape of the Karakoram. The Geographical Magazine 53(5), 306NA312; Kreutzmann, H., 1994. Habitat conditions and settlement processes in the Hindukush Karakoram. Petermanns Geographische Mitteilungen 138, 337NA356",NA,NA
248,1974,1974,7,15,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,NA,G077275E43137N,43.144,77.277,3380,NA,NA,NA,NA,Supraglacial,N,Y,13_3,4,Kazakhstan,NA,Srednii Talgar,NA,NA,NA,NA,26000,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,(Medeu et al. 2022),"Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999",NA,NA
249,1974,1974,7,21,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,NA,G077275E43137N,43.144,77.277,3380,NA,NA,NA,NA,Supraglacial,N,Y,13_3,4,Kazakhstan,NA,Srednii Talgar,NA,NA,NA,NA,NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Medeu et al. 2022; Narama, Severskiy and Yegorov, 2009)","Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999; Narama, C., Severskiy, I., Yegorov, A., 2009. Current State of Glacier Changes, Glacial Lakes, and Outburst Floods in the Ile Ala-Tau and KungNAy Ala-Too Ranges, Northern Tien Shan Mountains. ????????? 84, 22NA32. https://doi.org/10.7886/hgs.84.22",NA,NA
250,1974,1974,8,2,Lake number 6,Glacier No 182/Bezymyannyi/TEU-Severny,Ephemeral,NA,G077275E43137N,43.144,77.277,3380,NA,NA,NA,NA,Supraglacial,N,Y,13_3,4,Kazakhstan,NA,Srednii Talgar,NA,NA,NA,NA,NA,300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Medeu et al. 2022; Narama, Severskiy and Yegorov, 2009)","Medeu, A.R., Popov, N.V., Blagovechshenskiy, V.P., Askarova, M.A., Medeu, A.A., Ranova, S.U., Kamalbekova, A., Bolch, T., 2022. Moraine-dammed glacial lakes and threat of glacial debris flows in South-East Kazakhstan. Earth-Science Reviews 103999. https://doi.org/10.1016/j.earscirev.2022.103999; Narama, C., Severskiy, I., Yegorov, A., 2009. Current State of Glacier Changes, Glacial Lakes, and Outburst Floods in the Ile Ala-Tau and KungNAy Ala-Too Ranges, Northern Tien Shan Mountains. ????????? 84, 22NA32. https://doi.org/10.7886/hgs.84.22",NA,NA
258,1975,1975,6,18,NA,North Terong,Ephemeral,NA,G077336E35311N,35.254,77.308,4400,NA,NA,NA,NA,Ice dammed,Y,Y,14_2,9,India,Kashmir,Nubra,Glacier advance,NA,NA,NA,2280000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Bazai et al., 2021)","Bazai, N.A., Cui, P., Carling, P.A., Wang, H., Hassan, J., Liu, D., Zhang, G., Jin, W., 2021. Increasing glacial lake outburst flood hazard in response to surge glaciers in the Karakoram. Earth-Science Reviews 212, 103432. https://doi.org/10.1016/j.earscirev.2020.103432",NA,NA
259,1975,1975,9,12,Merzbacher,Southern Inylshek,GL079841E42200N,2,G080193E42063N,42.196,79.847,3271,NA,NA,NA,NA,Ice dammed,N,Y,13_3,3,Kyrgyzstan,NA,Inylchek,NA,NA,Subglacial tunnel,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Kingslake and Ng, 2013)","Kingslake, J., Ng, F., 2013. Quantifying the predictability of the timing of jNAkulhlaups from Merzbacher Lake, Kyrgyzstan. Journal of Glaciology 59, 805NA818. https://doi.org/10.3189/2013JoG12J168",NA,NA
255,1975,1975,NA,NA,NA,Balt Bare,Ephemeral,NA,G074935E36339N,36.338551,74.931346,4244,36.363605,74.859477,2410,Observation,Landslide dammed,N,Y,14_2,9,Pakistan,Gilgit - Baltistan,Hunza,Surging glacier,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"(Ali, 1977; Kreutzmann, 1994)","Ali 1987. Far eastern economic review; Kreutzmann, H., 1994. Habitat conditions and settlement processes in the Hindukush Karakoram. Petermanns Geographische Mitteilungen 138, 337NA356",NA,NA
253,1975,1975,NA,NA,NA,Aksay,NULL,NA,G074556E42520N,42.528,74.5405,3637,42.552627,74.483331,2255,Deposit,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,NA,Ala Archa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zaginaev et al., 2019)","Zaginaev, V., Petrakov, D., Erokhin, S., Meleshko, A., Stoffel, M., Ballesteros-CNAnovas, J.A., 2019. Geomorphic control on regional glacier lake outburst flood and debris flow activity over northern Tien Shan. Global and Planetary Change 176, 50NA59. https://doi.org/10.1016/j.gloplacha.2019.03.003",NA,NA
254,1975,1975,NA,NA,NA,Salyk,Ephemeral,NA,G074719E42495N,42.518,74.717,3390,42.561,74.663,2005,Deposit,Moraine dammed,N,Y,13_3,4,Kyrgyzstan,NA,Alamedin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Zaginaev et al., 2019)","Zaginaev, V., Petrakov, D., Erokhin, S., Meleshko, A., Stoffel, M., Ballesteros-CNAnovas, J.A., 2019. Geomorphic control on regional glacier lake outburst flood and debris flow activity over northern Tien Shan. Global and Planetary Change 176, 50NA59. https://doi.org/10.1016/j.gloplacha.2019.03.003",NA,NA
256,1975,1975,8,19,NA,Sovetov,GL077043E43039N,"2, 4",G077044E43032N,43.039,77.044,3460,43.084,76.976,1939,Deposit,Moraine dammed,N,Y,13_3,4,Kazakhstan,NA,Kumbelisu,NA,NA,Ice core thawing,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Narama, Severskiy and Yegorov, 2009; Medeu et al., 2016)","Narama, C., Severskiy, I., and Yegorov, A. 2009. Current state of glacier changes, glacial lakes, and outburst floods in the Ile Ala-Tau and Kungoy Ala-Too ranges, northern Tien Shan Mountains, Ann. Hokkaido Geogr., 84, 22NA32, https://doi.org/10.7886/hgs.84.35; Medeu, A.R., Baimoldaev, T.A. and Kirenskaya, T.L., 2016. Debris Flow Phenomena of Southeastern Kazakhstan: Anthology of Debris Flow Phenomena and Their Investigations.NAAlmaty: Gylym.",NA,NA
